Timestamp;ortsnetztrafo_Strom_L1;ortsnetztrafo_Strom_L2;ortsnetztrafo_Strom_L3;ortsnetztrafo_Spannung_L1N;ortsnetztrafo_Spannung_L2N;ortsnetztrafo_Spannung_L3N;ortsnetztrafo_Spannung_L12;ortsnetztrafo_Spannung_L23;ortsnetztrafo_Spannung_L31;ortsnetztrafo_Scheinleistung_L1;ortsnetztrafo_Scheinleistung_L2;ortsnetztrafo_Scheinleistung_L3;ortsnetztrafo_Wirkleistung_L1;ortsnetztrafo_Wirkleistung_L2;ortsnetztrafo_Wirkleistung_L3;ortsnetztrafo_Blindleistung_L1;ortsnetztrafo_Blindleistung_L2;ortsnetztrafo_Blindleistung_L3;ortsnetztrafo_Leistungsfaktor_L1;ortsnetztrafo_Leistungsfaktor_L2;ortsnetztrafo_Leistungsfaktor_L3;ortsnetztrafo_Frequenz;ortsnetztrafo_Scheinleistung_gesamt;ortsnetztrafo_Wirkleistung_gesamt;ortsnetztrafo_Blindleistung_gesamt;ortsnetztrafo_Leistungsfaktor_gesamt;smartmeter_Strom Phase L1;smartmeter_Strom Phase L2;smartmeter_Strom Phase L3;smartmeter_Strom gesamt;smartmeter_Spannung U1-N;smartmeter_Spannung U2-N;smartmeter_Spannung U3-N;smartmeter_Spannung U12;smartmeter_Spannung U23;smartmeter_Spannung U31;smartmeter_Wirkleistung gesamt;smartmeter_Wirkleistung Phase 1;smartmeter_Wirkleistung Phase 2;smartmeter_Wirkleistung Phase 3;smartmeter_Blindleistung gesamt;smartmeter_Blindleistung Phase 1;smartmeter_Blindleistung Phase 2;smartmeter_Blindleistung Phase 3;smartmeter_Scheinleistung gesamt;smartmeter_Scheinleistung Phase 1;smartmeter_Scheinleistung Phase 2;smartmeter_Scheinleistung Phase 3;smartmeter_Powerfactor gesamt;smartmeter_Powerfactor Phase 1;smartmeter_Powerfactor Phase 2;smartmeter_Powerfactor Phase 3;smartmeter_Frequenz;wechselrichter_Status;wechselrichter_Frequenz [Hz];wechselrichter_Strom Phase L1 [A];wechselrichter_Strom Phase L2 [A];wechselrichter_Strom Phase L3 [A];wechselrichter_Spannung U1-N [V];wechselrichter_Spannung U2-N [V];wechselrichter_Spannung U3-N [V];wechselrichter_Spannung U12 [V];wechselrichter_Spannung U23 [V];wechselrichter_Spannung U31 [V];wechselrichter_Wirkleistung gesamt [W];wechselrichter_Blindleistung gesamt [var];wechselrichter_Scheinleistung gesamt [VA];wechselrichter_Powerfactor gesamt;wechselrichter_Lebensdauer Energie [Wh];wechselrichter_DC Leistung gesamt [W];sim_data_timestamp;sim_data_pv_power_mpp;sim_data_voltage_mpp;sim_data_amps_mpp;sim_data_load_power_total;sim_data_load_power_phase;sim_data_expected_power
2026-04-10 20:27:44;0.3872227072715759;0.22552046179771423;0.23507283627986908;233.42530822753906;234.1772003173828;234.74636840820312;404.6923828125;405.7919006347656;405.33599853515625;87.87788391113281;56.04413604736328;60.068565368652344;-3.698460340499878;-2.2830262184143066;-14.120392799377441;-34.750831604003906;25.55413246154785;29.353525161743164;0.0781424418091774;0.08036740124225616;0.25323763489723206;49.985008239746094;198.16549682617188;-23.338150024414062;7.084959030151367;0.13069531321525574;-0.43799999356269836;-0.2800000011920929;-0.2750000059604645;-0.9879999756813049;251.60000610351562;249.1999969482422;248.6999969482422;433.70001220703125;431.1000061035156;433.20001220703125;-111.0999984741211;-34.29999923706055;-36.70000076293945;-40.0;-37.20000076293945;-65.69999694824219;13.5;14.800000190734863;153.8000030517578;73.69999694824219;38.29999923706055;41.70000076293945;-0.9409999847412109;-0.43799999356269836;0.9319999814033508;0.9300000071525574;50.0;MPPT;49.994606018066406;0.5373901128768921;0.5315744876861572;0.5416003465652466;250.5244140625;248.44332885742188;247.69627380371094;431.7392578125;429.1879577636719;432.33642578125;400.50677490234375;-6.251659393310547;400.5555725097656;99.9878158569336;156945.375;439.8018493652344;2016-05-07 08:15:00;452.6491771337114;580.377757301746;0.7799216483383825;291.9715616164976;97;-151.62463197453962
2026-04-10 20:28:18;0.7243589162826538;0.6965620517730713;0.7422862648963928;233.93798828125;234.8480224609375;235.61997985839844;406.0552978515625;407.4374084472656;406.7330322265625;167.34475708007812;163.85154724121094;175.4190673828125;-147.11790466308594;-149.65365600585938;-163.17822265625;-25.081104278564453;45.584381103515625;38.459678649902344;0.8806541562080383;0.9113307595252991;0.9335712790489197;49.9790153503418;508.02606201171875;-462.44256591796875;60.385292053222656;0.9087384939193726;-0.871999979019165;-0.8190000057220459;-0.8320000171661377;-2.5230000019073486;253.1999969482422;251.3000030517578;250.5;436.8999938964844;434.5;436.20001220703125;-590.2000122070312;-194.5;-196.60000610351562;-199.6999969482422;-34.5;-64.69999694824219;15.399999618530273;14.800000190734863;602.7999877929688;205.3000030517578;197.1999969482422;200.1999969482422;-0.9980000257492065;-0.9459999799728394;0.996999979019165;0.9980000257492065;49.900001525878906;MPPT;49.99095153808594;1.1340302228927612;1.126841425895691;1.138462781906128;252.04986572265625;250.1071014404297;249.46917724609375;434.43585205078125;432.1424865722656;435.2792053222656;851.649658203125;-2.5889928340911865;851.653564453125;99.99954223632812;156945.375;892.4387817382812;2016-05-07 08:30:00;905.2952228523712;583.5352002280437;1.5513977948521096;262.7744054548478;87;-624.4149129404759
2026-04-10 20:28:51;1.059321403503418;1.050513505935669;1.1077430248260498;234.24871826171875;235.36343383789062;235.7774658203125;406.607177734375;407.94415283203125;406.9321594238281;246.69964599609375;247.791748046875;262.7616882324219;-235.52565002441406;-236.5889129638672;-253.9503173828125;-13.240842819213867;57.96217727661133;45.71120071411133;0.95289546251297;0.9509860873222351;0.9698439240455627;49.9730224609375;757.4443359375;-725.5399169921875;79.95732116699219;0.9595327377319336;-1.215999960899353;-1.1790000200271606;-1.1979999542236328;-3.5929999351501465;253.0;251.10000610351562;250.3000030517578;436.5;434.20001220703125;435.79998779296875;-874.5999755859375;-289.70001220703125;-290.5;-293.79998779296875;-38.20000076293945;-65.19999694824219;13.899999618530273;13.0;881.5;296.5;290.79998779296875;294.1000061035156;-0.9990000128746033;-0.9750000238418579;0.9990000128746033;0.9990000128746033;49.900001525878906;MPPT;49.98244094848633;1.7214336395263672;1.7138174772262573;1.72560715675354;252.0279541015625;250.25233459472656;249.50140380859375;434.35784912109375;432.4125061035156;435.35491943359375;1293.2999267578125;-3.440983533859253;1293.304443359375;99.99967956542969;156945.375;1341.0;2016-05-07 08:45:00;1357.9443999860825;586.6926649975991;2.3145753833340317;423.35356727091306;141;-907.4319447154478
2026-04-10 20:29:24;1.61935293674469;1.6346888542175293;1.7108761072158813;234.5179901123047;235.4399871826172;236.05616760253906;406.92742919921875;408.22760009765625;407.4398498535156;381.3403625488281;385.5379333496094;404.57177734375;-375.0251159667969;-377.1685485839844;-401.5406188964844;-3.399118185043335;66.37969970703125;44.29216766357422;0.9841596484184265;0.9803379774093628;0.9902180433273315;49.9790153503418;1175.7587890625;-1157.8206787109375;93.16253662109375;0.9851623177528381;-1.8049999475479126;-1.7799999713897705;-1.7960000038146973;-5.38100004196167;253.8000030517578;251.8000030517578;251.0;437.79998779296875;435.3999938964844;437.1000061035156;-1338.5999755859375;-444.8999938964844;-443.8999938964844;-446.5;-58.0;-71.9000015258789;8.199999809265137;5.5;1339.699951171875;449.1000061035156;443.8999938964844;446.5;-0.9990000128746033;-0.9879999756813049;1.0;1.0;49.900001525878906;MPPT;49.988521575927734;2.2968358993530273;2.2901723384857178;2.3010666370391846;252.7961883544922;250.8609619140625;250.09927368164062;435.6742858886719;433.1413879394531;436.50823974609375;1734.0703125;8.416386604309082;1734.0906982421875;-99.99882507324219;156945.375;1795.2161865234375;2016-05-07 09:00:00;1810.593577119794;589.8501297671545;3.069582400252302;408.7601862630966;136;-1365.6215193143014
2026-04-10 20:29:57;2.4126932621002197;2.425361394882202;2.52532696723938;234.67015075683594;235.57986450195312;236.1634063720703;407.17315673828125;408.4482727050781;407.5409240722656;566.2340087890625;572.230224609375;598.0843505859375;-563.3070678710938;-564.0689086914062;-594.0199584960938;7.579881191253662;83.44414520263672;53.46134948730469;0.9951395988464355;0.9882314801216125;0.9972672462463379;49.98051452636719;1729.1112060546875;-1717.51611328125;136.21951293945312;0.9920202493667603;-2.561000108718872;-2.559999942779541;-2.569999933242798;-7.690999984741211;257.1000061035156;255.1999969482422;254.60000610351562;443.6000061035156;441.3999938964844;443.1000061035156;-1938.199951171875;-648.7999877929688;-649.2000122070312;-651.5;-48.900001525878906;-69.69999694824219;12.100000381469727;8.600000381469727;1953.5;652.5999755859375;649.2999877929688;651.5999755859375;1.0;-0.9940000176429749;1.0;1.0;49.900001525878906;MPPT;49.99016571044922;3.015836238861084;3.008788824081421;3.0205395221710205;256.23687744140625;254.3222198486328;253.78785705566406;441.5323486328125;439.54632568359375;442.8096923828125;2304.406982421875;10.89111328125;2304.4326171875;-99.99888610839844;156945.375;2378.157958984375;2016-05-07 09:15:00;2397.859155909676;593.946614349637;4.037162765100189;379.5630301014469;126;-1970.3389426900355
2026-04-10 20:30:32;3.2237961292266846;3.2382864952087402;3.37644100189209;237.0242156982422;238.15956115722656;238.78836059570312;411.4664306640625;412.92681884765625;412.02801513671875;768.9537353515625;772.6594848632812;803.0507202148438;-765.9158325195312;-765.34814453125;-803.49365234375;25.982507705688477;99.63936614990234;66.83389282226562;0.9986674189567566;0.9914167523384094;0.9986082315444946;49.970027923583984;2339.5537109375;-2335.626953125;178.24163818359375;0.9954322576522827;-3.4140000343322754;-3.4159998893737793;-3.427000045776367;-10.270999908447266;257.6000061035156;255.8000030517578;254.89999389648438;444.6000061035156;442.20001220703125;443.79998779296875;-2612.5;-870.7000122070312;-870.2999877929688;-871.2999877929688;-56.29999923706055;-73.5;10.0;4.0;2616.0;873.7000122070312;870.7000122070312;871.4000244140625;1.0;-0.9959999918937683;1.0;1.0;49.900001525878906;MPPT;49.97629165649414;3.75364351272583;3.7463436126708984;3.7580039501190186;256.5766906738281;254.82907104492188;254.15406799316406;442.4004211425781;440.2317199707031;443.35540771484375;2872.752197265625;6.617001533508301;2872.759765625;-99.9997329711914;156945.375;2954.08984375;2016-05-07 09:30:00;2985.1278661146093;598.0431207753774;4.991492690768383;291.9715616164976;97;-2633.4537471758194
2026-04-10 20:31:06;2.834165334701538;2.8411922454833984;2.9625658988952637;234.03553771972656;235.2679443359375;235.94313049316406;405.9493408203125;407.68896484375;406.4049377441406;664.14208984375;669.6884765625;699.7742919921875;-662.318359375;-663.330078125;-699.0858764648438;13.137789726257324;89.71859741210938;60.57282257080078;0.99561607837677;0.9882781505584717;0.9964032173156738;49.970027923583984;2034.5546875;-2022.994873046875;148.43093872070312;0.9949603080749512;-2.997999906539917;-2.992000102996826;-3.009999990463257;-9.0;253.8000030517578;251.89999389648438;251.1999969482422;437.8999938964844;435.6000061035156;437.29998779296875;-2272.800048828125;-757.0999755859375;-749.5;-753.0999755859375;-59.099998474121094;-72.80000305175781;9.300000190734863;4.300000190734863;2257.199951171875;754.5;749.5;753.0999755859375;1.0;-0.9950000047683716;1.0;1.0;49.900001525878906;MPPT;49.97514724731445;4.5688395500183105;4.561643123626709;4.573133945465088;252.84751892089844;251.03543090820312;250.46559143066406;435.88043212890625;433.7247009277344;436.9676818847656;3445.654296875;2.3482837677001953;3445.655029296875;-99.9999771118164;156945.375;3543.202880859375;2016-05-07 09:45:00;3572.412233394802;602.1397364174072;5.932862452575929;1211.6767836354566;403;-2289.2872050914493
2026-04-10 20:31:40;2.564683437347412;2.5796027183532715;2.6745307445526123;234.0106964111328;235.0182647705078;235.62960815429688;406.21484375;407.4933166503906;406.5617980957031;602.7536010742188;605.6824340820312;632.6743774414062;-598.0432739257812;-597.6644897460938;-629.4951782226562;6.026296615600586;84.343017578125;56.46590042114258;0.9939940571784973;0.986473798751831;0.9948357939720154;49.97377395629883;1838.466552734375;-1823.43701171875;142.37008666992188;0.9922022223472595;-2.7279999256134033;-2.7279999256134033;-2.759000062942505;-8.21500015258789;253.89999389648438;252.0;251.1999969482422;438.1000061035156;435.70001220703125;437.3999938964844;-2058.800048828125;-683.9000244140625;-683.9000244140625;-689.2999877929688;-46.79999923706055;-69.5999984741211;15.600000381469727;7.0;2060.300048828125;686.7000122070312;684.0999755859375;689.2999877929688;1.0;-0.9950000047683716;1.0;1.0;49.900001525878906;MPPT;49.99219512939453;5.317694187164307;5.310548305511475;5.322076797485352;252.92564392089844;251.07443237304688;250.5245361328125;436.0436096191406;433.76904296875;437.06378173828125;4011.40087890625;-26.968603134155273;4011.491455078125;99.99774169921875;156945.375;4125.1162109375;2016-05-07 10:00:00;4159.677812184685;606.2362209998897;6.861480175704383;2000.0;666;-2076.484255940991
2026-04-10 20:32:14;3.9867992401123047;4.002382278442383;4.160902976989746;234.32781982421875;235.21876525878906;235.8523406982422;406.3765869140625;407.9941711425781;407.3614501953125;936.1488647460938;941.1201171875;979.387939453125;-933.6921997070312;-932.69970703125;-977.401611328125;33.876800537109375;110.3434829711914;67.66973876953125;0.9998970031738281;0.9927701354026794;0.9981457591056824;49.986507415771484;2857.410888671875;-2850.4951171875;209.20953369140625;0.9960591793060303;-4.169000148773193;-4.175000190734863;-4.195000171661377;-12.538999557495117;255.0;253.1999969482422;252.39999389648438;440.1000061035156;437.79998779296875;439.3999938964844;-3164.60009765625;-1056.800048828125;-1054.5;-1055.699951171875;-65.4000015258789;-74.0;8.600000381469727;0.0;3168.699951171875;1058.4000244140625;1054.5999755859375;1055.699951171875;1.0;-0.9980000257492065;1.0;1.0;49.900001525878906;MPPT;49.98651123046875;5.94448184967041;5.936549663543701;5.948920726776123;254.3224334716797;252.49607849121094;251.85179138183594;438.44598388671875;436.2190246582031;439.3948974609375;4508.96337890625;11.625174522399902;4508.978515625;-99.99966430664062;156945.375;4631.17578125;2016-05-07 10:15:00;4663.773007202255;609.7525486531265;7.6486322484489735;1386.859720605355;462;-3183.6378264528544
2026-04-10 20:32:47;5.942939758300781;5.967726707458496;6.175243854522705;234.43072509765625;235.60104370117188;236.1500701904297;407.08392333984375;408.64141845703125;407.5614318847656;1400.419677734375;1405.9482421875;1456.719482421875;-1400.463134765625;-1398.4185791015625;-1456.7254638671875;73.05825805664062;150.03616333007812;97.2009048461914;1.0;0.9948254227638245;0.9995436668395996;49.976768493652344;4261.8779296875;-4256.77490234375;312.1700744628906;0.9983342885971069;-6.130000114440918;-6.15500020980835;-6.171000003814697;-18.45599937438965;256.5;254.6999969482422;253.8000030517578;442.70001220703125;440.29998779296875;441.8999938964844;-4694.5;-1566.800048828125;-1565.800048828125;-1563.5999755859375;-49.29999923706055;-68.5;15.100000381469727;4.0;4698.5;1569.0;1565.9000244140625;1563.5999755859375;1.0;-0.9990000128746033;1.0;1.0;50.0;MPPT;49.987911224365234;6.542966365814209;6.534829616546631;6.547495365142822;255.8680419921875;253.731201171875;253.43849182128906;440.94451904296875;438.6152038574219;442.0625305175781;4991.564453125;-13.00772762298584;4991.58154296875;99.9996566772461;156945.375;5134.04931640625;2016-05-07 10:30:00;5167.868202219826;613.2688763063634;8.426757661900613;350.3658739397971;116;-4714.144964235633
