Timestamp;ortsnetztrafo_Strom_L1;ortsnetztrafo_Strom_L2;ortsnetztrafo_Strom_L3;ortsnetztrafo_Spannung_L1N;ortsnetztrafo_Spannung_L2N;ortsnetztrafo_Spannung_L3N;ortsnetztrafo_Spannung_L12;ortsnetztrafo_Spannung_L23;ortsnetztrafo_Spannung_L31;ortsnetztrafo_Scheinleistung_L1;ortsnetztrafo_Scheinleistung_L2;ortsnetztrafo_Scheinleistung_L3;ortsnetztrafo_Wirkleistung_L1;ortsnetztrafo_Wirkleistung_L2;ortsnetztrafo_Wirkleistung_L3;ortsnetztrafo_Blindleistung_L1;ortsnetztrafo_Blindleistung_L2;ortsnetztrafo_Blindleistung_L3;ortsnetztrafo_Leistungsfaktor_L1;ortsnetztrafo_Leistungsfaktor_L2;ortsnetztrafo_Leistungsfaktor_L3;ortsnetztrafo_Frequenz;ortsnetztrafo_Scheinleistung_gesamt;ortsnetztrafo_Wirkleistung_gesamt;ortsnetztrafo_Blindleistung_gesamt;ortsnetztrafo_Leistungsfaktor_gesamt;smartmeter_Strom Phase L1;smartmeter_Strom Phase L2;smartmeter_Strom Phase L3;smartmeter_Strom gesamt;smartmeter_Spannung U1-N;smartmeter_Spannung U2-N;smartmeter_Spannung U3-N;smartmeter_Spannung U12;smartmeter_Spannung U23;smartmeter_Spannung U31;smartmeter_Wirkleistung gesamt;smartmeter_Wirkleistung Phase 1;smartmeter_Wirkleistung Phase 2;smartmeter_Wirkleistung Phase 3;smartmeter_Blindleistung gesamt;smartmeter_Blindleistung Phase 1;smartmeter_Blindleistung Phase 2;smartmeter_Blindleistung Phase 3;smartmeter_Scheinleistung gesamt;smartmeter_Scheinleistung Phase 1;smartmeter_Scheinleistung Phase 2;smartmeter_Scheinleistung Phase 3;smartmeter_Powerfactor gesamt;smartmeter_Powerfactor Phase 1;smartmeter_Powerfactor Phase 2;smartmeter_Powerfactor Phase 3;smartmeter_Frequenz;wechselrichter_Status;wechselrichter_Frequenz [Hz];wechselrichter_Strom Phase L1 [A];wechselrichter_Strom Phase L2 [A];wechselrichter_Strom Phase L3 [A];wechselrichter_Spannung U1-N [V];wechselrichter_Spannung U2-N [V];wechselrichter_Spannung U3-N [V];wechselrichter_Spannung U12 [V];wechselrichter_Spannung U23 [V];wechselrichter_Spannung U31 [V];wechselrichter_Wirkleistung gesamt [W];wechselrichter_Blindleistung gesamt [var];wechselrichter_Scheinleistung gesamt [VA];wechselrichter_Powerfactor gesamt;wechselrichter_Lebensdauer Energie [Wh];wechselrichter_DC Leistung gesamt [W];sim_data_timestamp;sim_data_pv_power_mpp;sim_data_voltage_mpp;sim_data_amps_mpp;sim_data_load_power_total;sim_data_load_power_phase;sim_data_expected_power;sim_data_expected_power_wr
2026-04-17 18:46:34;2.4111876487731934;2.436781883239746;2.516838312149048;233.9025115966797;234.83319091796875;235.46726989746094;406.408935546875;407.5086364746094;406.8249816894531;565.1111450195312;572.4525146484375;593.3919067382812;-563.1669311523438;-566.2484130859375;-588.6353149414062;0.0;75.0819091796875;60.830631256103516;0.9970561265945435;0.9866490364074707;0.9945070743560791;50.01124954223633;1729.981201171875;-1716.631103515625;152.79737854003906;0.9926670789718628;-2.568000078201294;-2.578000068664551;-2.5889999866485596;-7.735000133514404;253.8000030517578;251.6999969482422;250.8000030517578;437.70001220703125;435.1000061035156;436.8999938964844;-1935.9000244140625;-643.5999755859375;-645.7999877929688;-646.4000244140625;-26.100000381469727;-62.79999923706055;21.100000381469727;18.0;1942.0;647.2999877929688;647.0999755859375;647.4000244140625;1.0;-0.9950000047683716;0.9990000128746033;1.0;50.0;MPPT;50.02815246582031;2.6083595752716064;2.6009442806243896;2.612060546875;252.8422393798828;250.8195037841797;250.0194549560547;436.0639953613281;433.3022155761719;436.0537414550781;1960.018310546875;-29.392868041992188;1960.2386474609375;99.98876190185547;205561.796875;2032.6363525390625;2016-04-13 06:15:00;2049.7735436514135;590.8546340404355;3.469167246154045;42.3730731112757;14;-1966.4049996671095;-2008.7780727783852
2026-04-17 18:47:05;5.042294025421143;5.068727493286133;5.207208156585693;234.4453125;235.17201232910156;235.68463134765625;406.4495544433594;407.5360107421875;407.0129699707031;1183.9093017578125;1190.0074462890625;1226.1666259765625;-1183.473876953125;-1185.898681640625;-1226.5731201171875;44.704036712646484;120.93342590332031;88.69473266601562;1.0;0.9946980476379395;0.9986586570739746;50.00449752807617;3602.26708984375;-3597.8369140625;259.2508544921875;0.997920036315918;-5.199999809265137;-5.23199987411499;-5.238999843597412;-15.670999526977539;255.5;253.10000610351562;252.5;440.3999938964844;437.79998779296875;439.8999938964844;-3967.10009765625;-1323.5999755859375;-1319.5999755859375;-1319.0;-45.099998474121094;-69.69999694824219;16.399999618530273;8.199999809265137;3961.5;1322.699951171875;1319.699951171875;1319.0;1.0;-0.9990000128746033;1.0;1.0;50.0;MPPT;50.014060974121094;5.2101521492004395;5.202289581298828;5.213858127593994;254.66949462890625;252.33001708984375;251.85110473632812;438.9189453125;436.1802062988281;439.27484130859375;3952.64208984375;-8.328165054321289;3952.65087890625;99.9997787475586;205561.796875;4067.5400390625;2016-04-13 06:30:00;4099.541106063979;605.3486332819701;6.772198499627935;33.89845848902056;11;-3983.651825453679;-4017.5502839426995
2026-04-17 18:47:34;7.631684303283691;7.655020713806152;7.845606327056885;234.633056640625;234.89578247070312;235.85728454589844;406.7629699707031;407.871826171875;407.4220275878906;1793.713134765625;1798.646484375;1849.8582763671875;-1794.005126953125;-1791.1927490234375;-1849.206298828125;78.14228820800781;155.7229766845703;114.04376983642578;1.0;0.9957488179206848;0.999247133731842;50.01199722290039;5443.322265625;-5435.63818359375;351.84539794921875;0.9982964992523193;-7.784999847412109;-7.828000068664551;-7.831999778747559;-23.44499969482422;257.0;254.1999969482422;254.10000610351562;442.70001220703125;440.20001220703125;442.6000061035156;-5974.5;-1996.800048828125;-1988.0;-1985.9000244140625;-68.9000015258789;-78.80000305175781;9.899999618530273;0.0;5969.5;1995.4000244140625;1988.0999755859375;1985.9000244140625;1.0;-0.9990000128746033;1.0;1.0;50.0;MPPT;50.0177116394043;7.777514934539795;7.768942832946777;7.780270099639893;256.4851989746094;254.13038635253906;253.76182556152344;441.9527893066406;439.45477294921875;442.5394287109375;5943.32177734375;-10.858622550964355;5943.33154296875;99.99983215332031;205561.796875;6111.87109375;2016-04-13 06:45:00;6149.311659095968;619.84265367031;9.920762346191722;36.01635790689992;12;-5990.309068007148;-6026.3254259140485
2026-04-17 18:48:04;10.211221694946289;10.217018127441406;10.446760177612305;234.47930908203125;235.22662353515625;235.84947204589844;406.8493957519531;408.0338439941406;407.40252685546875;2400.744384765625;2402.69580078125;2464.955322265625;-2401.087646484375;-2396.225341796875;-2464.0263671875;125.71540832519531;206.28697204589844;158.72900390625;1.0;0.9973201155662537;1.0;50.00299835205078;7266.3427734375;-7258.27587890625;507.7182312011719;0.9987258911132812;-10.303999900817871;-10.362000465393066;-10.369999885559082;-31.035999298095703;259.1000061035156;256.6000061035156;255.8000030517578;446.6000061035156;443.70001220703125;445.8999938964844;-7980.89990234375;-2669.0;-2659.300048828125;-2652.5;-33.20000076293945;-67.9000015258789;24.799999237060547;9.699999809265137;7981.89990234375;2669.89990234375;2657.60009765625;2654.60009765625;1.0;1.0;1.0;1.0;50.0;MPPT;50.018150329589844;10.274911880493164;10.265800476074219;10.277695655822754;258.7187194824219;256.2459411621094;255.79627990722656;445.8438720703125;442.99310302734375;446.16796875;7917.6494140625;-34.00728988647461;7917.72216796875;99.99908447265625;205561.796875;8144.10546875;2016-04-13 07:00:00;8199.082212127958;634.3366740586499;12.925442509366693;25.423843866765424;8;-8009.676724018634;-8035.100567885399
2026-04-17 18:48:37;10.086997032165527;10.089459419250488;10.320974349975586;234.59788513183594;235.219482421875;235.8180694580078;406.80682373046875;407.9493408203125;407.3228759765625;2372.03466796875;2373.195068359375;2436.06005859375;-2367.585693359375;-2366.691650390625;-2434.56787109375;116.13262176513672;194.0962371826172;147.26687622070312;1.0;0.9960214495658875;0.9989885091781616;49.96703338623047;7185.9931640625;-7169.84375;463.61798095703125;0.9986296892166138;-10.196000099182129;-10.248000144958496;-10.258999824523926;-30.702999114990234;258.8999938964844;256.20001220703125;255.60000610351562;446.0;443.20001220703125;445.5;-7881.39990234375;-2635.800048828125;-2624.300048828125;-2624.300048828125;-56.900001525878906;-75.0999984741211;18.100000381469727;0.0;7888.7001953125;2640.0;2624.39990234375;2624.300048828125;1.0;1.0;1.0;1.0;49.900001525878906;MPPT;49.980010986328125;10.542366027832031;10.533147811889648;10.545612335205078;258.23028564453125;255.70352172851562;255.390380859375;444.8031921386719;442.1488037109375;445.5636291503906;8108.861328125;-28.06081771850586;8108.91015625;99.99939727783203;205561.796875;8345.392578125;2016-04-13 07:15:00;8399.334088741645;635.7526641450276;13.211638051155054;317.7965398591989;105;-7913.550867107613;-8231.347406966812
2026-04-17 18:49:09;10.447793960571289;10.446581840515137;10.679292678833008;234.2839813232422;235.19403076171875;235.73529052734375;406.6252136230469;407.8226013183594;407.04541015625;2450.093505859375;2455.370361328125;2517.370849609375;-2450.726318359375;-2445.16748046875;-2516.45166015625;129.9369659423828;207.48434448242188;156.26283264160156;1.0;0.9969902634620667;0.9999322891235352;49.97377395629883;7419.638671875;-7411.5302734375;480.0409851074219;0.9988417625427246;-10.526000022888184;-10.57800006866455;-10.588000297546387;-31.691999435424805;259.29998779296875;256.6000061035156;255.89999389648438;446.70001220703125;443.79998779296875;446.1000061035156;-8146.89990234375;-2725.39990234375;-2715.60009765625;-2710.699951171875;-70.4000015258789;-78.69999694824219;12.100000381469727;-3.799999952316284;8154.60009765625;2728.300048828125;2715.60009765625;2710.699951171875;1.0;1.0;1.0;1.0;49.900001525878906;MPPT;49.98122787475586;10.781693458557129;10.77295207977295;10.78462028503418;258.6961669921875;256.0619812011719;255.87013244628906;445.6612548828125;442.8062744140625;446.3081970214844;8306.8837890625;-18.595760345458984;8306.904296875;99.999755859375;205561.796875;8545.8916015625;2016-04-13 07:30:00;8599.556059161097;637.1684427633518;13.496519102335746;243.64441615215085;81;-8183.920521825724;-8427.564937977875
2026-04-17 18:49:40;10.74592113494873;10.744274139404297;10.982990264892578;234.6444091796875;235.41786193847656;235.84991455078125;406.9811096191406;407.97052001953125;407.3008728027344;2526.259765625;2530.859619140625;2590.947021484375;-2525.018798828125;-2520.120361328125;-2590.582275390625;143.89089965820312;223.46905517578125;173.9105987548828;1.0;0.9969480037689209;1.0;49.97602081298828;7647.759765625;-7639.48046875;526.2257690429688;0.9987581372261047;-10.85099983215332;-10.90999984741211;-10.914999961853027;-32.67599868774414;259.5;256.6000061035156;256.20001220703125;449.1000061035156;441.79998779296875;446.6000061035156;-8404.5;-2812.300048828125;-2797.60009765625;-2790.89990234375;-43.400001525878906;-71.5999984741211;22.0;6.099999904632568;8398.7001953125;2809.89990234375;2797.699951171875;2790.89990234375;1.0;1.0;1.0;1.0;49.900001525878906;MPPT;49.988525390625;11.018238067626953;11.009014129638672;11.021522521972656;259.130615234375;256.5941162109375;256.08270263671875;446.50885009765625;443.5270080566406;446.838623046875;8503.75;-31.77552604675293;8503.8095703125;99.99929809570312;205561.796875;8746.578125;2016-04-13 07:45:00;8799.778029580548;638.5842213816759;13.780136957566638;190.67732052537178;63;-8433.105148463565;-8623.782468988937
2026-04-17 18:50:10;11.059877395629883;11.08079719543457;11.320759773254395;234.31944274902344;235.18829345703125;235.73130798339844;406.57257080078125;407.7944030761719;407.081298828125;2601.017333984375;2605.88232421875;2668.409912109375;-2601.117431640625;-2598.87646484375;-2668.902099609375;140.06924438476562;219.80592346191406;170.0082550048828;1.0;0.9966100454330444;1.0;49.98051452636719;7875.3525390625;-7864.056640625;515.369873046875;0.9988367557525635;-11.175999641418457;-11.232000350952148;-11.241000175476074;-33.64899826049805;259.6000061035156;257.1000061035156;256.20001220703125;447.3999938964844;444.5;446.6000061035156;-8643.2998046875;-2891.0;-2879.89990234375;-2872.199951171875;-63.900001525878906;-79.19999694824219;15.300000190734863;0.0;8644.400390625;2896.699951171875;2883.699951171875;2876.60009765625;1.0;1.0;1.0;1.0;50.0;MPPT;49.988525390625;11.255000114440918;11.246689796447754;11.258505821228027;259.20697021484375;256.69342041015625;256.1874084472656;446.6529235839844;443.6864013671875;446.96636962890625;8688.3583984375;-21.90917205810547;8688.3857421875;99.99968719482422;205561.796875;8943.7607421875;2016-04-13 08:00:00;9000.0;640.0;14.0625;133.47442606283406;44;-8686.525573937166;-8820.0
2026-04-17 18:50:44;10.296648979187012;10.30084228515625;10.534228324890137;234.4204559326172;235.1394805908203;235.7920684814453;406.52606201171875;407.77825927734375;407.2658386230469;2420.3876953125;2423.49462890625;2483.787353515625;-2419.193603515625;-2416.16796875;-2480.9931640625;120.7048568725586;204.31790161132812;155.57803344726562;1.0;0.997096061706543;1.0;49.96403884887695;7328.55859375;-7317.66162109375;490.5804443359375;0.9987305402755737;-10.402000427246094;-10.458000183105469;-10.468999862670898;-31.32900047302246;259.1000061035156;256.5;255.8000030517578;446.5;443.6000061035156;445.8999938964844;-8047.39990234375;-2691.0;-2679.300048828125;-2674.89990234375;-56.5;-74.30000305175781;17.799999237060547;0.0;8045.5;2691.10009765625;2679.39990234375;2674.89990234375;1.0;1.0;1.0;1.0;49.900001525878906;MPPT;49.97636032104492;10.492256164550781;10.483621597290039;10.495882034301758;258.50274658203125;255.91677856445312;255.52813720703125;445.3605041503906;442.4437255859375;445.79132080078125;8076.982421875;-20.090139389038086;8077.00732421875;99.99969482421875;205561.796875;8308.71484375;2016-04-13 08:15:00;8360.426130038779;635.4775442073966;13.156131489219456;116.52519681832375;38;-8076.692410619678;-8193.217607438002
2026-04-17 18:51:13;9.449278831481934;9.456193923950195;9.672426223754883;234.2350616455078;234.9612274169922;235.576416015625;406.2692565917969;407.5345153808594;406.912353515625;2218.389404296875;2222.249755859375;2280.93701171875;-2220.35302734375;-2215.539794921875;-2277.67041015625;105.84130096435547;187.31082153320312;145.05091857910156;1.0;0.9965086579322815;1.0;49.97077560424805;6722.060546875;-6713.158203125;454.00799560546875;0.9988090395927429;-9.569000244140625;-9.621999740600586;-9.631999969482422;-28.822999954223633;258.29998779296875;255.6999969482422;255.0;445.1000061035156;442.20001220703125;444.5;-7381.0;-2467.800048828125;-2458.10009765625;-2453.5;-50.5;-72.5999984741211;17.5;4.5;7380.2998046875;2468.5;2458.199951171875;2453.5;1.0;1.0;1.0;1.0;49.900001525878906;MPPT;49.980010986328125;9.71286392211914;9.70372486114502;9.716198921203613;257.893310546875;255.3580780029297;254.9231719970703;444.2977600097656;441.4812927246094;444.7470703125;7459.6708984375;-18.96274757385254;7459.69482421875;99.99967956542969;205561.796875;7671.4609375;2016-04-13 08:30:00;7720.852260077555;630.9550884147932;12.236769941067227;161.01767782284767;53;-7405.417537053156;-7566.435214876004
